112.092,111.131,110.53,109.117,108.216,105.533
114.841,112.476,109.95,108.675,106.308,104.075
113.347,111.981,111.87,109.336,105.486,104.62
115.677,112.687,112.687,108.584,102.991,102.991
113.409,113.403,113.403,105.278,105.272,105.254
113.347,111.981,111.87,109.336,105.486,104.62
137.902,109.676,107.314,106.475,102.985,86.273
113.678,111.648,111.438,109.293,105.42,105.195
130.511,117.303,110.842,105.771,101.648,86.709
112.191,111.223,110.793,109.026,107.939,105.414
111.839,111.833,111.833,106.99,106.99,106.99
112.098,111.125,110.714,109.141,107.842,105.7
109.475,109.475,109.475,109.469,109.469,109.469
112.098,111.125,110.714,109.141,107.842,105.7
109.475,109.475,109.475,109.469,109.469,109.469
112.253,111.549,110.555,109.075,107.794,105.349
109.475,109.475,109.475,109.469,109.469,109.469
113.353,111.734,111.722,109.445,105.207,105.177
109.475,109.475,109.475,109.469,109.469,109.469
140.66,132.253,114.778,99.491,84.577,81.582
110.812,110.487,110.151,109.889,108.518,106.984
113.353,111.734,111.722,109.445,105.207,105.177
113.048,111.642,111.629,107.05,106.684,106.684
142.495,132.446,113.597,98.807,83.765,80.921
111.119,111.027,110.512,109.664,107.446,107.104
112.247,112.148,112.111,108.929,105.795,105.432
113.948,111.82,111.814,106.487,106.487,106.081
112.247,112.148,112.111,108.929,105.795,105.432
112.563,111.66,109.658,108.826,107.53,106.386
114.626,112.724,109.063,108.729,107.374,103.957
112.563,111.66,109.658,108.826,107.53,106.386
116.302,109.938,109.664,107.17,106.846,106.828
112.247,112.148,112.111,108.929,105.795,105.432
112.247,112.148,112.111,108.929,105.795,105.432
114.387,112.899,109.002,108.361,107.764,104.111
112.563,111.66,109.658,108.826,107.53,106.386
116.257,110.029,109.591,107.572,106.876,106.386
111.913,111.352,110.738,109.457,108.627,104.483
115.005,112.7,108.844,108.216,107.83,103.916
113.272,112.018,110.934,108.978,105.914,105.629
115.811,110.127,108.602,108.331,107.578,106.195
111.913,111.352,110.738,109.457,108.627,104.483
114.06,111.987,110.99,109.987,104.839,104.667
115.087,111.635,108.609,108.391,108.053,104.827
111.481,110.849,110.585,110.157,107.494,106.147
114.06,111.987,110.99,109.987,104.839,104.667
114.551,113.004,108.216,108.186,108.12,104.448
113.459,111.543,110.683,109.542,105.962,105.533
116.021,110.023,109.846,107.224,107.038,106.595
112.29,111.722,111.266,108.174,107.993,105.058
111.654,110.849,110.279,109.39,108.168,106.439
114.891,112.681,108.439,108.083,108.077,104.371
115.633,110.579,108.996,107.891,107.422,106.153
115.037,111.901,108.355,108.132,108.126,105.017
115.182,111.858,108.578,108.15,107.957,104.874
115.075,111.537,108.566,108.463,108.349,104.59
116.11,109.421,109.342,107.638,107.374,106.828
115.233,110.646,108.76,108.578,108.252,105.147
122.718,112.973,109.913,109.141,107.104,92.906
116.085,111.445,108.609,107.728,107.014,106.028
115.056,110.133,110.078,109.105,107.056,105.385
133.283,133.283,111.457,107.494,88.877,88.877
116.059,111.242,108.675,107.873,106.714,106.326
112.061,111.555,110.99,109.257,108.282,104.347
115.132,110.17,110.011,108.917,107.122,105.462
111.888,111.648,110.757,109.384,108.47,104.395
115.773,111.18,108.875,108.029,106.637,106.398
113.822,111.248,110.426,108.863,106.768,105.635
115.157,110.402,109.737,108.772,107.008,105.765
115.849,110.757,109.008,108.27,106.511,106.463
115.461,110.555,109.445,108.584,106.816,105.98
112.061,111.555,110.99,109.257,108.282,104.347
115.246,110.732,109.658,108.126,106.816,106.272
115.493,111.285,109.208,107.698,106.9,106.308
115.201,111.063,109.457,107.933,106.678,106.553
113.322,112.352,111.377,108.524,107.5,103.215
112.669,112.526,111.033,109.111,106.535,104.845
114.689,112.024,109.846,107.014,106.972,106.362
116.737,110.09,108.319,108.186,107.74,105.409
113.522,113.522,107.488,107.488,107.488,107.488
118.888,110.176,107.632,107.128,106.547,105.789
116.731,116.724,105.974,105.968,105.968,105.962
180,180,90,90,90,90
180,180,90,90,90,90
118.067,115.474,112.594,112.136,101.367,97.782
117.155,110.622,107.909,107.272,107.146,106.26
112.024,110.965,109.731,108.778,107.909,107.29
116.936,114.28,110.383,108.881,104.253,102.034
113.578,111.746,110.842,108.421,106.332,105.688
109.475,109.475,109.475,109.469,109.469,109.469
147.908,102.492,102.492,99.712,99.712,91.731
109.475,109.475,109.475,109.475,109.469,109.469
109.475,109.475,109.475,109.475,109.469,109.469
109.475,109.475,109.475,109.475,109.469,109.469
111.155,111.051,111.051,109.737,106.942,106.942
142.949,142.94,95.797,95.797,95.797,95.791
118.633,111.734,110.781,107.014,104.957,102.597
119.65,112.024,109.658,108.029,104.691,100.941
111.254,109.712,108.966,108.966,108.966,108.966
115.1,114.469,114.469,107.8,101.759,101.759
114.929,114.929,113.91,104.395,104.395,102.921
113.948,112.638,111.598,108.742,106.577,102.533
115.094,114.526,114.526,104.099,103.586,103.586
113.497,113.166,113.067,107.314,106.308,102.439
115.094,114.526,114.526,104.099,103.586,103.586
115.372,115.372,115.258,103.957,102.556,102.556
111.174,110.83,109.694,109.652,107.903,107.494
115.372,115.372,115.258,103.957,102.556,102.556
113.566,111.697,110.892,108.584,106.201,105.646
115.258,115.258,114.551,105.325,105.325,99.468
115.258,115.258,114.551,105.325,105.325,99.468
113.528,111.759,111.759,109.05,109.05,100.935
113.422,113.422,112.123,107.416,107.416,102.369
113.916,113.098,113.098,107.248,107.248,101.274
114.117,112.501,112.501,107.981,107.981,100.824
109.469,109.469,109.469,109.469,109.469,109.469
109.469,109.469,109.469,109.469,109.469,109.469
109.475,109.475,109.475,109.469,109.469,109.469
111.155,111.155,111.155,107.728,107.728,107.728
111.162,111.162,111.162,107.728,107.722,107.722
111.02,111.02,111.02,107.873,107.873,107.873
111.02,111.02,111.02,107.873,107.873,107.873
111.033,111.033,111.033,107.86,107.86,107.86
112.222,111.217,111.168,108.306,107.446,106.451
111.039,111.039,111.039,107.854,107.854,107.854
111.648,110.506,109.615,109.178,108.905,106.954
111.771,111.328,109.846,108.506,107.885,107.47
109.469,109.469,109.469,109.469,109.469,109.469
109.469,109.469,109.469,109.469,109.469,109.469
109.475,109.475,109.475,109.469,109.469,109.469
133.948,107.2,107.2,107.194,107.194,81.79
110.347,110.347,110.347,110.347,109.652,105.742
109.475,109.475,109.475,109.469,109.469,109.469
109.475,109.475,109.475,109.469,109.469,109.469
109.475,109.475,109.475,109.469,109.469,109.469
109.469,109.469,109.469,109.469,109.469,109.469
109.469,109.469,109.469,109.469,109.469,109.469
109.469,109.469,109.469,109.469,109.469,109.469
109.475,109.475,109.475,109.469,109.469,109.469
109.475,109.475,109.475,109.469,109.469,109.469
109.475,109.475,109.475,109.469,109.469,109.469
109.469,109.469,109.469,109.469,109.469,109.469
109.469,109.469,109.469,109.469,109.469,109.469
109.469,109.469,109.469,109.469,109.469,109.469
109.475,109.475,109.475,109.469,109.469,109.469
180,180,97.527,97.527,82.473,82.467
109.469,109.469,109.469,109.469,109.469,109.469
109.475,109.475,109.475,109.469,109.469,109.469
109.475,109.475,109.475,109.469,109.469,109.469
109.475,109.475,109.475,109.469,109.469,109.469
109.469,109.469,109.469,109.469,109.469,109.469
109.469,109.469,109.469,109.469,109.469,109.469
109.475,109.475,109.475,109.469,109.469,109.469
109.475,109.475,109.475,109.469,109.469,109.469
126.299,126.015,126.015,100.545,81.593,81.593
113.735,112.638,112.638,106.978,106.978,103.126
112.575,112.16,112.16,107.788,107.788,103.863
114.444,110.916,110.91,107.945,107.945,104.111
114.683,112.358,112.358,106.882,106.882,102.809
116.551,110.977,110.977,107.566,107.56,102.163
115.043,113.085,110.304,108.984,105.498,103.409
180,180,90,90,90,90
118.764,110.806,108.935,108.47,106.308,102.827
180,180,90,90,90,90
117.4,111.703,111.414,108.966,104.791,101.701
113.609,113.428,110.591,109.038,107.194,102.509
114.482,113.397,108.59,107.242,106.595,106.034
112.167,111.463,110.53,109.804,106.541,106.099
113.16,112.675,112.669,106.314,106.308,105.094
114.425,110.506,109.907,109.251,106.894,105.819
109.469,109.469,109.469,109.469,109.469,109.469
113.116,111.211,110.2,107.812,107.71,106.78
109.469,109.469,109.469,109.469,109.469,109.469
113.753,110.965,108.808,108.204,108.095,107.044
109.475,109.475,109.475,109.469,109.469,109.469
109.475,109.475,109.475,109.469,109.469,109.469
122.684,107.638,107.638,106.004,106.004,105.736
117.226,113.366,113.21,109.652,107.818,94.738
121.205,116.411,112.309,101.04,100.614,100.317
121.205,116.411,112.309,101.04,100.614,100.317
122.684,107.638,107.638,106.004,106.004,105.736
113.36,110.892,110.892,109.354,106.045,106.045
113.378,110.377,109.323,108.639,108.041,107.074
113.254,112.204,112.204,107.014,107.014,104.478
111.765,111.759,111.365,111.365,110.953,99.149
113.553,113.553,113.029,106.129,106.129,103.633
125.556,112.006,111.938,103.609,102.099,96.979
113.385,110.365,109.323,108.639,108.041,107.074
113.316,113.303,108.657,108.421,107.338,105.635
111.987,109.968,109.877,109.244,108.766,106.978
118.614,115.512,110.959,108.717,100.807,100.306
112.253,110.818,109.591,108.723,107.854,107.62
116.059,113.797,112.749,110.487,109.518,92.069
122.493,113.534,108.415,108.276,105.308,99.056
123.642,111.192,109.731,108.5,105.153,97.955
113.278,113.278,113.278,105.414,105.409,105.409
115.83,112.656,110.212,108.023,107.933,101.824
116.936,111.26,109.014,107.458,106.147,106.063
117.911,117.911,117.898,99.881,99.863,99.863
117.911,117.911,117.905,99.881,99.863,99.863
117.905,117.905,117.898,99.887,99.869,99.869
117.905,117.905,117.898,99.881,99.869,99.869
117.911,117.911,117.905,99.881,99.869,99.869
114.318,112.768,111.235,107.596,106.625,103.539
117.898,117.898,117.892,99.892,99.875,99.875
117.885,117.885,117.879,99.916,99.898,99.898
117.898,117.892,117.885,99.898,99.881,99.881
112.489,111.168,110.898,108.863,106.978,106.147
115.29,115.29,115.29,103.079,103.079,103.079
115.29,115.29,115.29,103.079,103.079,103.079
115.633,113.441,112.16,109.676,105.968,99.253
141.27,127.496,118.895,88.722,86.704,86.227
147.833,118.145,110.353,95.037,90.493,83.044
129.161,115.983,110.334,105.034,95.29,93.612
116.834,113.341,111.654,111.211,108.851,94.301
115.449,112.259,112.018,107.975,105.029,104.229
113.385,112.42,110.616,110.066,108.457,101.327
112.768,109.524,109.506,108.966,108.463,107.524
111.562,110.677,110.402,109.889,107.999,106.338
114.961,111.205,110.377,110.096,104.827,104.702
114.123,109.792,108.222,108.222,108.222,108.222
116.494,111.851,108.542,107.951,107.368,104.2
112.012,110.775,109.652,108.972,108.27,107.074
115.779,112.34,108.723,108.276,107.002,104.276
116.834,113.11,107.77,107.494,106.78,104.259
117.6,109.725,108.029,107.782,107.542,105.813
116.257,112.575,108.996,108.863,105.254,104.176
116.705,109.269,108.506,108.204,107.674,106.236
113.891,111.648,109.999,109.767,106.948,104.584
116.066,111.414,108.651,107.632,107.23,105.902
125.472,119.19,119.19,103.05,103.05,75.143
178.854,178.854,96.523,95.82,83.817,83.817
113.879,111.716,109.913,108.838,107.266,105.153
116.117,112.544,108.373,107.668,107.08,105.183
114.671,111.635,109.105,108.56,108.397,104.253
115.741,110.096,109.117,108.071,107.068,106.696
114.576,111.481,109.147,108.748,108.482,104.205
115.563,109.694,109.487,108.451,107.338,106.23
115.011,110.5,109.141,108.905,108.313,104.803
128.309,128.309,112.507,108.754,98.239,78.644
109.475,109.475,109.475,109.469,109.469,109.469
125.086,124.778,108.355,108.21,99.131,78.141
111.851,111.285,110.334,108.76,108.138,106.451
156.578,124.402,121.709,96.996,80.886,78.808
110.984,110.188,109.846,109.798,109.178,106.798
135.137,132.906,105.088,104.211,95.066,76.909
109.828,109.828,109.293,109.293,109.293,109.287
112.544,111.771,110.646,108.687,106.78,106.26
111.963,111.963,109.725,109.725,108.168,105.331
111.389,110.977,110.959,108.083,107.818,107.428
114.765,114.765,106.888,106.888,106.888,106.888
129.301,129.301,128.814,84.721,84.721,83.748
114.06,114.06,112.228,106.206,106.206,103.25
122.073,116.878,116.878,102.345,102.345,84.785
122.073,116.878,116.878,102.345,102.345,84.785
113.191,113.191,113.048,106.493,106.487,103.692
132.93,123.066,111.932,108.047,91.507,82.507
135.39,113.96,108.252,106.004,102.504,90.235
120.099,115.018,111.981,104.774,103.892,97.279
124.897,113.409,111.389,105.646,102.774,94.462
134.991,122.806,102.727,97.759,91.725,49.171
126.335,115.588,110.115,102.568,101.21,96.379
114.652,114.305,112.284,108.524,105.147,100.428
126.82,120.617,110.879,109.658,95.774,93.027
113.716,112.905,111.882,107.734,107.062,102.768
119.052,117.426,112.93,110.885,97.406,95.687
118.294,117.046,114.589,101.888,101.455,98.639
114.268,114.268,114.268,114.268,100.259,100.259
113.991,113.985,113.985,113.985,100.778,100.772
113.847,113.847,113.847,113.847,101.034,101.029
113.91,113.91,113.91,113.91,100.918,100.918
113.835,113.828,113.828,113.828,101.064,101.064
118.705,118.705,107.734,104.347,104.064,104.064
123.463,109.184,109.147,106.792,104.549,103.215
123.463,109.184,109.147,106.792,104.549,103.215
118.705,118.705,107.734,104.347,104.064,104.064
118.503,118.496,106.081,106.075,104.235,104.235
119.124,113.522,108.168,108.162,104.099,104.099
119.124,113.528,108.162,108.162,104.099,104.099
118.503,118.496,106.081,106.075,104.235,104.235
118.993,115.633,109.889,106.649,105.123,100.032
124.855,117.368,117.271,106.523,101.005,90.12
135.914,122.256,100.492,100.486,100.393,100.393
121.709,111.82,111.229,108.24,101.619,99.428
148.627,109.402,104.418,100.119,98.47,91.415
130.241,124.869,113.254,99.015,95.434,87.042
117.277,111.082,111.082,107.987,104.276,104.276
113.916,110.377,109.761,109.506,106.631,106.505
118.81,118.81,118.81,118.81,92.08,92.08
112.371,112.371,108.041,108.041,108.041,108.041
119.439,110.5,110.5,110.359,103.044,103.044
113.235,111.851,109.53,108.192,107.308,106.511
118.81,118.81,118.81,118.81,92.08,92.08
118.718,118.712,118.712,118.712,92.247,92.241
112.439,112.439,108.011,108.011,108.011,108.011
119.498,110.469,110.469,110.426,103.015,103.009
118.718,118.712,118.712,118.712,92.247,92.241
118.601,118.601,118.601,118.594,92.447,92.447
112.451,112.451,107.999,107.999,107.999,107.999
119.498,110.463,110.463,110.457,103.003,103.003
118.601,118.601,118.601,118.594,92.447,92.447
118.483,118.483,118.483,118.483,92.654,92.654
112.464,112.464,107.999,107.999,107.999,107.999
119.498,110.469,110.463,110.463,102.997,102.997
118.483,118.483,118.483,118.483,92.654,92.654
118.392,118.385,118.385,118.385,92.82,92.82
109.761,109.755,109.755,109.196,109.19,109.16
112.526,112.526,107.963,107.963,107.963,107.963
111.235,111.229,111.223,107.674,107.662,107.638
119.558,110.542,110.432,110.432,102.973,102.968
118.392,118.385,118.385,118.385,92.82,92.82
118.268,118.268,118.268,118.268,93.027,93.021
112.544,112.544,107.957,107.957,107.957,107.957
119.564,110.567,110.426,110.426,102.962,102.962
118.268,118.268,118.268,118.268,93.027,93.021
118.158,118.158,118.158,118.151,93.227,93.227
112.551,112.551,107.951,107.951,107.951,107.951
119.564,110.591,110.426,110.426,102.95,102.95
180,180,90.39,90.39,89.61,89.61
118.158,118.158,118.158,118.151,93.227,93.227
180,180,90.355,90.355,89.645,89.645
118.06,118.06,118.06,118.06,93.4,93.394
180,180,90.172,90.166,89.834,89.834
112.619,112.619,107.921,107.921,107.921,107.921
180,180,90.086,90.086,89.914,89.914
119.624,110.659,110.396,110.396,102.921,102.921
180,180,90.046,90.046,89.954,89.954
118.06,118.06,118.06,118.06,93.4,93.394
180,180,90,90,90,90
117.943,117.943,117.943,117.943,93.601,93.601
112.644,112.644,107.909,107.909,107.909,107.909
119.63,110.689,110.383,110.383,102.915,102.915
117.943,117.943,117.943,117.943,93.601,93.601
117.827,117.827,117.827,117.82,93.813,93.807
112.65,112.65,107.903,107.903,107.903,107.903
119.637,110.708,110.383,110.383,102.903,102.903
117.827,117.827,117.827,117.82,93.813,93.807
117.71,117.71,117.71,117.71,94.02,94.014
112.669,112.669,107.897,107.897,107.897,107.897
119.637,110.732,110.377,110.377,102.897,102.897
117.71,117.71,117.71,117.71,94.02,94.014
109.469,109.469,109.469,109.469,109.469,109.469
114.469,114.469,113.372,105.177,105.177,103.073
114.406,114.406,112.396,105.676,105.676,103.344
114.06,114.06,112.228,106.206,106.206,103.25
113.447,113.447,112.799,106.804,106.804,102.768
113.191,113.179,113.179,107.044,107.044,102.41
113.148,113.148,112.905,106.93,106.93,103.05
111.734,111.734,111.734,107.104,107.104,107.098
119.327,117.033,111.168,105.48,104.56,98.326
113.954,113.241,111.186,109.682,106.924,100.97
121.52,112.65,112.117,111.451,100.271,96.431
114.79,114.79,111.66,105.029,105.029,104.56
120.571,114.993,109.92,109.214,102.762,95.762
135.113,108.518,107.464,106.529,105.557,89.937
113.36,110.334,110.151,109.038,107.578,106.386
113.797,111.451,109.075,108.445,107.266,106.708
138.668,111.469,105.444,103.875,101.982,89.736
113.035,110.916,110.109,108.923,107.35,106.541
113.241,111.358,109.682,109.402,107.752,105.361
145.588,102.369,101.999,101.017,98.841,98.812
113.229,111.002,110.121,109.117,107.194,106.224
113.409,112.787,110.824,109.415,107.062,103.044
156.32,99.422,99.375,96.967,96.546,93.514
112.03,111.611,111.039,109.445,106.487,106.278
118.574,113.791,110.06,109.712,104.549,98.952
117.866,112.445,111.543,110.451,104.448,99.166
118.868,113.966,111.592,108.325,104.768,98.47
131.867,111.814,111.814,97.574,97.574,95.451
120.199,119.921,118.81,98.21,96.31,85.699
116.846,109.415,109.415,107.014,106.858,106.852
115.309,111.451,109.974,107.806,107.368,104.294
115.138,114.01,108.736,107.248,106.35,104.791
115.138,114.01,108.736,107.248,106.35,104.791
112.544,111.672,110.683,110.487,106.463,104.59
115.309,111.451,109.974,107.806,107.368,104.294
117.801,111.451,108.294,108.258,105.765,104.531
114.029,113.816,112.731,109.725,103.056,102.363
112.16,111.623,110.898,110.279,109.871,101.578
113.441,111.858,110.977,109.895,108.156,102.245
118.32,110.334,108.53,108.433,105.51,104.928
114.652,113.81,112.724,107.5,106.469,101.519
115.792,111.598,111.598,108.397,104.702,104.697
114.532,114.532,112.34,104.88,104.88,104.673
114.532,114.532,112.34,104.88,104.88,104.673
114.626,114.626,111.864,105.355,104.691,104.691
114.626,114.626,111.864,105.355,104.691,104.691
115.341,115.341,112.83,105.682,103.103,103.103
115.341,115.341,112.83,105.682,103.103,103.103
113.297,113.297,112.986,106.481,106.481,103.533
113.104,113.104,112.954,106.738,106.732,103.497
113.441,113.441,112.185,106.72,106.72,103.656
111.993,111.993,108.222,108.222,108.222,108.222
115.48,115.48,106.553,106.553,106.553,106.553
118.607,111.728,111.248,106.613,104.904,102.656
119.663,112.197,109.7,108.101,104.566,100.696
119.617,112,109.603,107.999,104.708,101.099
118.698,111.605,110.984,106.978,104.827,102.633
109.865,109.859,109.859,109.081,109.081,109.075
115.049,113.628,111.174,110.261,104.625,101.064
117.387,109.512,108.132,107.939,107.458,106.266
114.538,109.184,109.184,108.929,108.929,105.712
112.973,110.389,109.816,109.141,109.05,105.165
114.23,109.099,109.099,109.05,109.05,105.986
110.5,110.445,110.182,109.828,107.945,107.885
112.532,110.481,109.39,109.287,109.275,105.64
119.452,111.205,108.47,108.21,104.631,104.14
110.892,110.72,110.102,109.792,108.041,107.212
112.681,111.975,109.536,108.905,106.936,106.882
111.864,111.864,111.858,111.858,104.791,104.791
110.806,110.806,110.806,110.8,106.84,106.84
110.451,110.451,109.609,108.911,108.687,108.687
113.691,109.396,109.396,109.39,109.39,105.23
136.87,114.387,106.726,101.408,98.818,93.336
126.377,122.548,109.069,106.876,105.968,70.579
110.873,110.824,110.023,109.962,107.879,107.194
109.469,109.469,109.469,109.469,109.469,109.469
109.469,109.469,109.469,109.469,109.469,109.469
109.469,109.469,109.469,109.469,109.469,109.469
109.469,109.469,109.469,109.469,109.469,109.469
109.469,109.469,109.469,109.469,109.469,109.469
113.36,109.706,109.026,109.026,107.836,107.836
180,180,91.742,91.742,88.258,88.258
109.475,109.475,109.475,109.469,109.469,109.469
114.142,114.142,112.942,108.754,102.856,102.856
113.91,112.068,112.068,108.457,108.457,101.052
125.556,114.349,112.235,101.619,101.438,98.778
180,180,90.023,90.023,89.977,89.977
180,180,90.034,90.034,89.966,89.966
180,180,90.006,90,90,89.994
180,180,90.011,90.006,89.994,89.989
180,180,90.017,90.011,89.989,89.983
180,180,90.011,90.006,89.994,89.989
180,180,90.017,90.011,89.989,89.989
180,180,90.006,90.006,89.994,89.994
180,180,90.006,90.006,89.994,89.994
180,180,90.011,90.011,89.994,89.989
180,180,90.029,90.023,89.977,89.971
180,180,90,90,90,90
180,180,90.017,90.011,89.989,89.983
180,180,90.023,90.017,89.983,89.983
180,180,90.029,90.029,89.977,89.971
180,180,90.023,90.023,89.977,89.977
180,180,90.011,90.011,89.989,89.989
180,180,90.046,90.046,89.954,89.948
180,180,90.029,90.029,89.971,89.966
180,180,90.011,90.006,89.989,89.989
180,180,90.034,90.034,89.966,89.966
180,180,90.023,90.017,89.983,89.983
180,180,90.029,90.029,89.971,89.971
180,180,90.011,90.011,89.989,89.989
180,180,90.057,90.052,89.948,89.943
180,180,90,90,90,90
111.494,109.779,109.445,109.445,108.325,108.325
113.929,112.228,111.432,108.017,107.518,103.103
112.594,112.389,110.506,109.706,106.912,104.33
111.919,111.679,109.84,109.712,107.362,106.153
109.475,109.475,109.475,109.469,109.469,109.469
167.85,110.579,110.402,90.911,81.97,81.28
114.91,112.427,111.377,107.632,107.032,102.662
113.372,112.619,109.548,109.166,107.302,104.46
132.16,110.188,104.697,103.869,103.021,97.568
125.451,111.58,109.075,105.765,104.714,97.793
129.769,118.77,105.706,101.952,101.9,100.329
128.807,110.695,107.927,104.324,103.48,100.242
116.571,116.455,110.188,105.932,104.833,101.666
115.087,110.634,110.279,107.002,106.918,106.846
118.047,117.104,113.11,104.934,102.439,97.458
117.775,115.113,108.711,106.732,104.744,104.081
121.85,121.527,108.005,105.629,97.689,96.31
116.532,112.675,112.098,107.236,105.474,102.762
117.84,114.936,107.74,105.688,105.183,104.667
