,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles,Planes
2070,171329.cif,Fe2+:4.000 H1+:2.000 Na1+:2.000 O2-:16.000 P5+:4.000,H1,1.0,1.0,1,1,0.0,[],set()
2071,171746.cif,H1+:32.000 Na1+:16.000 Np5+:16.000 O2-:112.000 S6+:16.000,H1,1.0,1.0,1,1,0.0,[],set()
2072,171746.cif,H1+:32.000 Na1+:16.000 Np5+:16.000 O2-:112.000 S6+:16.000,H2,1.0,1.0,1,1,0.0,[],set()
2073,171746.cif,H1+:32.000 Na1+:16.000 Np5+:16.000 O2-:112.000 S6+:16.000,H3,1.0,1.0,1,1,0.0,[],set()
2074,171746.cif,H1+:32.000 Na1+:16.000 Np5+:16.000 O2-:112.000 S6+:16.000,H4,1.0,1.0,1,1,0.0,[],set()
2078,172060.cif,H1+:4.000 Na1+:6.000 O2-:12.000 Os7+:2.000,H1,1.0,1.0,1,1,0.0,[],set()
2079,172070.cif,Cr6+:4.000 H1+:8.000 In3+:2.000 Na1+:2.000 O2-:20.000,H1,1.0,1.0,1,1,0.0,[],set()
2080,172070.cif,Cr6+:4.000 H1+:8.000 In3+:2.000 Na1+:2.000 O2-:20.000,H2,1.0,1.0,1,1,0.0,[],set()
2083,172310.cif,H1+:4.000 Mg2+:12.380 Na1+:3.240 O2-:48.000 Si4+:16.000,H1,1.0,1.0,1,1,0.0,[],set()
2084,172310.cif,H1+:4.000 Mg2+:12.380 Na1+:3.240 O2-:48.000 Si4+:16.000,H2,1.0,1.0,1,1,0.0,[],set()
2085,172820.cif,H1+:24.000 Na1+:12.000 O2-:48.000 Si4+:12.000 Tb3+:4.000,H1,1.0,1.0,1,1,0.0,[],set()
2086,172820.cif,H1+:24.000 Na1+:12.000 O2-:48.000 Si4+:12.000 Tb3+:4.000,H2,1.0,1.0,1,1,0.0,[],set()
2087,172820.cif,H1+:24.000 Na1+:12.000 O2-:48.000 Si4+:12.000 Tb3+:4.000,H3,1.0,1.0,1,1,0.0,[],set()
2088,172820.cif,H1+:24.000 Na1+:12.000 O2-:48.000 Si4+:12.000 Tb3+:4.000,H4,1.0,1.0,1,1,0.0,[],set()
2089,172820.cif,H1+:24.000 Na1+:12.000 O2-:48.000 Si4+:12.000 Tb3+:4.000,H5,1.0,1.0,1,1,0.0,[],set()
2090,172820.cif,H1+:24.000 Na1+:12.000 O2-:48.000 Si4+:12.000 Tb3+:4.000,H6,1.0,1.0,1,1,0.0,[],set()
2091,173.cif,Cl7+:8.000 H1+:16.000 Na1+:8.000 O2-:40.000,H1,1.0,1.0,1,1,0.0,[],set()
2092,173.cif,Cl7+:8.000 H1+:16.000 Na1+:8.000 O2-:40.000,H2,1.0,1.0,1,1,0.0,[],set()
2100,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H1,1.0,1.0,1,1,0.0,[],set()
2101,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H2,1.0,1.0,1,1,0.0,[],set()
2102,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H3,1.0,1.0,1,1,0.0,[],set()
2103,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H4,1.0,1.0,1,1,0.0,[],set()
2104,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H5,1.0,1.0,1,1,0.0,[],set()
2105,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H6,1.0,1.0,1,1,0.0,[],set()
2106,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H7,1.0,1.0,1,1,0.0,[],set()
2107,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H8,1.0,1.0,1,1,0.0,[],set()
2108,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H9,1.0,1.0,1,1,0.0,[],set()
2109,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H10,1.0,1.0,1,1,0.0,[],set()
2110,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H11,1.0,1.0,1,1,0.0,[],set()
2111,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H12,1.0,1.0,1,1,0.0,[],set()
2112,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H13,1.0,1.0,1,1,0.0,[],set()
2113,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H14,1.0,1.0,1,1,0.0,[],set()
2114,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H15,1.0,1.0,1,1,0.0,[],set()
2115,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H16,1.0,1.0,1,1,0.0,[],set()
2116,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H17,1.0,1.0,1,1,0.0,[],set()
2117,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H18,1.0,1.0,1,1,0.0,[],set()
2118,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H19,1.0,1.0,1,1,0.0,[],set()
2119,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H20,1.0,1.0,1,1,0.0,[],set()
2120,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H21,1.0,1.0,1,1,0.0,[],set()
2121,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H22,1.0,1.0,1,1,0.0,[],set()
2122,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H23,1.0,1.0,1,1,0.0,[],set()
2123,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H24,1.0,1.0,1,1,0.0,[],set()
2124,174349.cif,H1+:112.000 Mo6+:28.000 Na1+:24.000 O2-:152.000,H25,1.0,1.0,1,1,0.0,[],set()
2125,183.cif,Cl7+:8.000 H1+:16.000 Na1+:8.000 O2-:40.000,H1,1.0,1.0,1,1,0.0,[],set()
2126,183.cif,Cl7+:8.000 H1+:16.000 Na1+:8.000 O2-:40.000,H2,1.0,1.0,1,1,0.0,[],set()
2131,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H1,1.0,1.0,1,1,0.0,[],set()
2132,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H2,1.0,1.0,1,1,0.0,[],set()
2133,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H3,1.0,1.0,1,1,0.0,[],set()
2134,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H4,1.0,1.0,1,1,0.0,[],set()
2135,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H5,1.0,1.0,1,1,0.0,[],set()
2136,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H6,1.0,1.0,1,1,0.0,[],set()
2137,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H7,1.0,1.0,1,1,0.0,[],set()
2138,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H8,1.0,1.0,1,1,0.0,[],set()
2139,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H9,1.0,1.0,1,1,0.0,[],set()
2140,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H10,1.0,1.0,1,1,0.0,[],set()
2141,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H11,1.0,1.0,1,1,0.0,[],set()
2142,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H12,1.0,1.0,1,1,0.0,[],set()
2143,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H13,1.0,1.0,1,1,0.0,[],set()
2144,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H14,1.0,1.0,1,1,0.0,[],set()
2145,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H15,1.0,1.0,1,1,0.0,[],set()
2146,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H17,1.0,1.0,1,1,0.0,[],set()
2147,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H18,1.0,1.0,1,1,0.0,[],set()
2148,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H19,1.0,1.0,1,1,0.0,[],set()
2149,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H20,1.0,1.0,1,1,0.0,[],set()
2150,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H21,1.0,1.0,1,1,0.0,[],set()
2151,183578.cif,Al3+:1.000 H1+:44.000 Na1+:3.000 O2-:50.000 V5+:10.000,H22,1.0,1.0,1,1,0.0,[],set()
2158,184622.cif,Cu1+:4.000 Cu2+:4.000 H1+:56.000 Na1+:20.000 O2-:76.000 S4+:16.000,H1,1.0,1.0,1,1,0.0,[],set()
2159,184622.cif,Cu1+:4.000 Cu2+:4.000 H1+:56.000 Na1+:20.000 O2-:76.000 S4+:16.000,H2,1.0,1.0,1,1,0.0,[],set()
2160,184622.cif,Cu1+:4.000 Cu2+:4.000 H1+:56.000 Na1+:20.000 O2-:76.000 S4+:16.000,H3,1.0,1.0,1,1,0.0,[],set()
2161,184622.cif,Cu1+:4.000 Cu2+:4.000 H1+:56.000 Na1+:20.000 O2-:76.000 S4+:16.000,H4,1.0,1.0,1,1,0.0,[],set()
2162,184622.cif,Cu1+:4.000 Cu2+:4.000 H1+:56.000 Na1+:20.000 O2-:76.000 S4+:16.000,H5,1.0,1.0,1,1,0.0,[],set()
2163,184622.cif,Cu1+:4.000 Cu2+:4.000 H1+:56.000 Na1+:20.000 O2-:76.000 S4+:16.000,H6,1.0,1.0,1,1,0.0,[],set()
2164,184622.cif,Cu1+:4.000 Cu2+:4.000 H1+:56.000 Na1+:20.000 O2-:76.000 S4+:16.000,H7,1.0,1.0,1,1,0.0,[],set()
2165,184622.cif,Cu1+:4.000 Cu2+:4.000 H1+:56.000 Na1+:20.000 O2-:76.000 S4+:16.000,H8,1.0,1.0,1,1,0.0,[],set()
2166,184622.cif,Cu1+:4.000 Cu2+:4.000 H1+:56.000 Na1+:20.000 O2-:76.000 S4+:16.000,H9,1.0,1.0,1,1,0.0,[],set()
2167,184622.cif,Cu1+:4.000 Cu2+:4.000 H1+:56.000 Na1+:20.000 O2-:76.000 S4+:16.000,H10,1.0,1.0,1,1,0.0,[],set()
2168,184622.cif,Cu1+:4.000 Cu2+:4.000 H1+:56.000 Na1+:20.000 O2-:76.000 S4+:16.000,H11,1.0,1.0,1,1,0.0,[],set()
2169,184622.cif,Cu1+:4.000 Cu2+:4.000 H1+:56.000 Na1+:20.000 O2-:76.000 S4+:16.000,H12,1.0,1.0,1,1,0.0,[],set()
2170,184622.cif,Cu1+:4.000 Cu2+:4.000 H1+:56.000 Na1+:20.000 O2-:76.000 S4+:16.000,H13,1.0,1.0,1,1,0.0,[],set()
2171,184622.cif,Cu1+:4.000 Cu2+:4.000 H1+:56.000 Na1+:20.000 O2-:76.000 S4+:16.000,H14,1.0,1.0,1,1,0.0,[],set()
2172,1852.cif,C4+:4.000 H1+:8.000 Na1+:8.000 O2-:16.000,H1,1.0,1.0,1,1,0.0,[],set()
2173,1852.cif,C4+:4.000 H1+:8.000 Na1+:8.000 O2-:16.000,H2,1.0,1.0,1,1,0.0,[],set()
2174,1858.cif,Cl3+:2.000 H1+:12.000 Na1+:2.000 O2-:10.000,H1,1.0,1.0,1,1,0.0,[],set()
2175,1858.cif,Cl3+:2.000 H1+:12.000 Na1+:2.000 O2-:10.000,H2,1.0,1.0,1,1,0.0,[],set()
2176,1858.cif,Cl3+:2.000 H1+:12.000 Na1+:2.000 O2-:10.000,H3,1.0,1.0,1,1,0.0,[],set()
2177,1858.cif,Cl3+:2.000 H1+:12.000 Na1+:2.000 O2-:10.000,H4,1.0,1.0,1,1,0.0,[],set()
2178,1858.cif,Cl3+:2.000 H1+:12.000 Na1+:2.000 O2-:10.000,H5,1.0,1.0,1,1,0.0,[],set()
2179,1858.cif,Cl3+:2.000 H1+:12.000 Na1+:2.000 O2-:10.000,H6,1.0,1.0,1,1,0.0,[],set()
2183,187750.cif,H1+:20.000 Na1+:4.000 O2-:38.000 Rb1+:2.000 V5+:10.000,H1,1.0,1.0,1,1,0.0,[],set()
2184,187750.cif,H1+:20.000 Na1+:4.000 O2-:38.000 Rb1+:2.000 V5+:10.000,H2,1.0,1.0,1,1,0.0,[],set()
2185,187750.cif,H1+:20.000 Na1+:4.000 O2-:38.000 Rb1+:2.000 V5+:10.000,H3,1.0,1.0,1,1,0.0,[],set()
2186,187750.cif,H1+:20.000 Na1+:4.000 O2-:38.000 Rb1+:2.000 V5+:10.000,H4,1.0,1.0,1,1,0.0,[],set()
2187,187750.cif,H1+:20.000 Na1+:4.000 O2-:38.000 Rb1+:2.000 V5+:10.000,H5,1.0,1.0,1,1,0.0,[],set()
2188,187750.cif,H1+:20.000 Na1+:4.000 O2-:38.000 Rb1+:2.000 V5+:10.000,H6,1.0,1.0,1,1,0.0,[],set()
2189,187750.cif,H1+:20.000 Na1+:4.000 O2-:38.000 Rb1+:2.000 V5+:10.000,H7,1.0,1.0,1,1,0.0,[],set()
2190,187750.cif,H1+:20.000 Na1+:4.000 O2-:38.000 Rb1+:2.000 V5+:10.000,H8,1.0,1.0,1,1,0.0,[],set()
2191,187750.cif,H1+:20.000 Na1+:4.000 O2-:38.000 Rb1+:2.000 V5+:10.000,H9,1.0,1.0,1,1,0.0,[],set()
2192,187750.cif,H1+:20.000 Na1+:4.000 O2-:38.000 Rb1+:2.000 V5+:10.000,H10,1.0,1.0,1,1,0.0,[],set()
2197,187782.cif,H1+:32.000 Na1+:2.000 O2-:42.000 V5+:10.000,H1,1.0,1.0,1,1,0.0,[],set()
2198,187782.cif,H1+:32.000 Na1+:2.000 O2-:42.000 V5+:10.000,H2,1.0,1.0,1,1,0.0,[],set()
2199,187782.cif,H1+:32.000 Na1+:2.000 O2-:42.000 V5+:10.000,H3,1.0,1.0,1,1,0.0,[],set()
2200,187782.cif,H1+:32.000 Na1+:2.000 O2-:42.000 V5+:10.000,H4,1.0,1.0,1,1,0.0,[],set()
2201,187782.cif,H1+:32.000 Na1+:2.000 O2-:42.000 V5+:10.000,H5,1.0,1.0,1,1,0.0,[],set()
2202,187782.cif,H1+:32.000 Na1+:2.000 O2-:42.000 V5+:10.000,H6,1.0,1.0,1,1,0.0,[],set()
2203,187782.cif,H1+:32.000 Na1+:2.000 O2-:42.000 V5+:10.000,H7,1.0,1.0,1,1,0.0,[],set()
2204,187782.cif,H1+:32.000 Na1+:2.000 O2-:42.000 V5+:10.000,H8,1.0,1.0,1,1,0.0,[],set()
2205,187782.cif,H1+:32.000 Na1+:2.000 O2-:42.000 V5+:10.000,H9,1.0,1.0,1,1,0.0,[],set()
2206,187782.cif,H1+:32.000 Na1+:2.000 O2-:42.000 V5+:10.000,H10,1.0,1.0,1,1,0.0,[],set()
2207,187782.cif,H1+:32.000 Na1+:2.000 O2-:42.000 V5+:10.000,H11,1.0,1.0,1,1,0.0,[],set()
2208,187782.cif,H1+:32.000 Na1+:2.000 O2-:42.000 V5+:10.000,H13,1.0,1.0,1,1,0.0,[],set()
2209,187782.cif,H1+:32.000 Na1+:2.000 O2-:42.000 V5+:10.000,H14,1.0,1.0,1,1,0.0,[],set()
2210,187782.cif,H1+:32.000 Na1+:2.000 O2-:42.000 V5+:10.000,H15,1.0,1.0,1,1,0.0,[],set()
2211,187782.cif,H1+:32.000 Na1+:2.000 O2-:42.000 V5+:10.000,H16,1.0,1.0,1,1,0.0,[],set()
2216,188086.cif,Al3+:12.000 H1+:15.968 Na1+:4.000 O2-:48.000 P5+:8.000,H5,1.0,1.0,1,1,0.0,[],set()
2217,188086.cif,Al3+:12.000 H1+:15.968 Na1+:4.000 O2-:48.000 P5+:8.000,H2,1.0,1.0,1,1,0.0,[],set()
2218,188086.cif,Al3+:12.000 H1+:15.968 Na1+:4.000 O2-:48.000 P5+:8.000,H3,1.0,1.0,1,1,0.0,[],set()
2219,188086.cif,Al3+:12.000 H1+:15.968 Na1+:4.000 O2-:48.000 P5+:8.000,H4,1.0,1.0,1,1,0.0,[],set()
2220,188087.cif,Al3+:12.000 H1+:16.000 Na1+:4.000 O2-:48.000 P5+:8.000,H2,1.0,1.0,1,1,0.0,[],set()
2221,188087.cif,Al3+:12.000 H1+:16.000 Na1+:4.000 O2-:48.000 P5+:8.000,H5,1.0,1.0,1,1,0.0,[],set()
2222,188087.cif,Al3+:12.000 H1+:16.000 Na1+:4.000 O2-:48.000 P5+:8.000,H3,1.0,1.0,1,1,0.0,[],set()
2223,188087.cif,Al3+:12.000 H1+:16.000 Na1+:4.000 O2-:48.000 P5+:8.000,H4,1.0,1.0,1,1,0.0,[],set()
2227,188767.cif,Al3+:4.000 H1+:48.000 Na1+:4.000 O2-:56.000 S6+:8.000,H1,1.0,1.0,1,1,0.0,[],set()
2228,188767.cif,Al3+:4.000 H1+:48.000 Na1+:4.000 O2-:56.000 S6+:8.000,H2,1.0,1.0,1,1,0.0,[],set()
2229,188767.cif,Al3+:4.000 H1+:48.000 Na1+:4.000 O2-:56.000 S6+:8.000,H3,1.0,1.0,1,1,0.0,[],set()
2230,188767.cif,Al3+:4.000 H1+:48.000 Na1+:4.000 O2-:56.000 S6+:8.000,H4,1.0,1.0,1,1,0.0,[],set()
2231,188767.cif,Al3+:4.000 H1+:48.000 Na1+:4.000 O2-:56.000 S6+:8.000,H5,1.0,1.0,1,1,0.0,[],set()
2232,188767.cif,Al3+:4.000 H1+:48.000 Na1+:4.000 O2-:56.000 S6+:8.000,H6,1.0,1.0,1,1,0.0,[],set()
2233,188767.cif,Al3+:4.000 H1+:48.000 Na1+:4.000 O2-:56.000 S6+:8.000,H7,1.0,1.0,1,1,0.0,[],set()
2234,188767.cif,Al3+:4.000 H1+:48.000 Na1+:4.000 O2-:56.000 S6+:8.000,H8,1.0,1.0,1,1,0.0,[],set()
2235,188767.cif,Al3+:4.000 H1+:48.000 Na1+:4.000 O2-:56.000 S6+:8.000,H9,1.0,1.0,1,1,0.0,[],set()
2236,188767.cif,Al3+:4.000 H1+:48.000 Na1+:4.000 O2-:56.000 S6+:8.000,H10,1.0,1.0,1,1,0.0,[],set()
2237,188767.cif,Al3+:4.000 H1+:48.000 Na1+:4.000 O2-:56.000 S6+:8.000,H11,1.0,1.0,1,1,0.0,[],set()
2238,188767.cif,Al3+:4.000 H1+:48.000 Na1+:4.000 O2-:56.000 S6+:8.000,H12,1.0,1.0,1,1,0.0,[],set()
2247,1889.cif,C4+:8.000 Cu2+:4.000 H1+:24.000 Na1+:8.000 O2-:36.000,H1,1.0,1.0,1,1,0.0,[],set()
2248,1889.cif,C4+:8.000 Cu2+:4.000 H1+:24.000 Na1+:8.000 O2-:36.000,H2,1.0,1.0,1,1,0.0,[],set()
2249,1889.cif,C4+:8.000 Cu2+:4.000 H1+:24.000 Na1+:8.000 O2-:36.000,H3,1.0,1.0,1,1,0.0,[],set()
2250,1889.cif,C4+:8.000 Cu2+:4.000 H1+:24.000 Na1+:8.000 O2-:36.000,H4,1.0,1.0,1,1,0.0,[],set()
2251,1889.cif,C4+:8.000 Cu2+:4.000 H1+:24.000 Na1+:8.000 O2-:36.000,H5,1.0,1.0,1,1,0.0,[],set()
2252,1889.cif,C4+:8.000 Cu2+:4.000 H1+:24.000 Na1+:8.000 O2-:36.000,H6,1.0,1.0,1,1,0.0,[],set()
2256,189128.cif,H1+:32.000 Mg2+:1.000 Na1+:2.000 O2-:24.000 S6+:2.000,H1,1.0,1.0,1,1,0.0,[],set()
2257,189128.cif,H1+:32.000 Mg2+:1.000 Na1+:2.000 O2-:24.000 S6+:2.000,H2,1.0,1.0,1,1,0.0,[],set()
2258,189128.cif,H1+:32.000 Mg2+:1.000 Na1+:2.000 O2-:24.000 S6+:2.000,H3,1.0,1.0,1,1,0.0,[],set()
2259,189128.cif,H1+:32.000 Mg2+:1.000 Na1+:2.000 O2-:24.000 S6+:2.000,H4,1.0,1.0,1,1,0.0,[],set()
2260,189128.cif,H1+:32.000 Mg2+:1.000 Na1+:2.000 O2-:24.000 S6+:2.000,H5,1.0,1.0,1,1,0.0,[],set()
2261,189128.cif,H1+:32.000 Mg2+:1.000 Na1+:2.000 O2-:24.000 S6+:2.000,H6,1.0,1.0,1,1,0.0,[],set()
2262,189128.cif,H1+:32.000 Mg2+:1.000 Na1+:2.000 O2-:24.000 S6+:2.000,H7,1.0,1.0,1,1,0.0,[],set()
2263,189128.cif,H1+:32.000 Mg2+:1.000 Na1+:2.000 O2-:24.000 S6+:2.000,H8,1.0,1.0,1,1,0.0,[],set()
2264,189128.cif,H1+:32.000 Mg2+:1.000 Na1+:2.000 O2-:24.000 S6+:2.000,H9,1.0,1.0,1,1,0.0,[],set()
2265,189128.cif,H1+:32.000 Mg2+:1.000 Na1+:2.000 O2-:24.000 S6+:2.000,H10,1.0,1.0,1,1,0.0,[],set()
2266,189128.cif,H1+:32.000 Mg2+:1.000 Na1+:2.000 O2-:24.000 S6+:2.000,H11,1.0,1.0,1,1,0.0,[],set()
2267,189128.cif,H1+:32.000 Mg2+:1.000 Na1+:2.000 O2-:24.000 S6+:2.000,H12,1.0,1.0,1,1,0.0,[],set()
2268,189128.cif,H1+:32.000 Mg2+:1.000 Na1+:2.000 O2-:24.000 S6+:2.000,H13,1.0,1.0,1,1,0.0,[],set()
2269,189128.cif,H1+:32.000 Mg2+:1.000 Na1+:2.000 O2-:24.000 S6+:2.000,H14,1.0,1.0,1,1,0.0,[],set()
2270,189128.cif,H1+:32.000 Mg2+:1.000 Na1+:2.000 O2-:24.000 S6+:2.000,H15,1.0,1.0,1,1,0.0,[],set()
2271,189128.cif,H1+:32.000 Mg2+:1.000 Na1+:2.000 O2-:24.000 S6+:2.000,H16,1.0,1.0,1,1,0.0,[],set()
2277,189345.cif,C4+:16.000 Ca2+:8.000 H1+:32.000 Na1+:16.000 O2-:64.000,H1,1.0,1.0,1,1,0.0,[],set()
2278,189345.cif,C4+:16.000 Ca2+:8.000 H1+:32.000 Na1+:16.000 O2-:64.000,H2,1.0,1.0,1,1,0.0,[],set()
2283,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H1,1.0,1.0,1,1,0.0,[],set()
2284,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H2,1.0,1.0,1,1,0.0,[],set()
2285,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H3,1.0,1.0,1,1,0.0,[],set()
2286,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H4,1.0,1.0,1,1,0.0,[],set()
2287,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H5,1.0,1.0,1,1,0.0,[],set()
2288,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H6,1.0,1.0,1,1,0.0,[],set()
2289,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H7,1.0,1.0,1,1,0.0,[],set()
2290,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H8,1.0,1.0,1,1,0.0,[],set()
2291,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H9,1.0,1.0,1,1,0.0,[],set()
2292,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H10,1.0,1.0,1,1,0.0,[],set()
2293,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H11,1.0,1.0,1,1,0.0,[],set()
2294,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H12,1.0,1.0,1,1,0.0,[],set()
2295,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H13,1.0,1.0,1,1,0.0,[],set()
2296,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H14,1.0,1.0,1,1,0.0,[],set()
2297,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H15,1.0,1.0,1,1,0.0,[],set()
2298,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H16,1.0,1.0,1,1,0.0,[],set()
2299,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H17,1.0,1.0,1,1,0.0,[],set()
2300,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H18,1.0,1.0,1,1,0.0,[],set()
2301,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H19,1.0,1.0,1,1,0.0,[],set()
2302,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H20,1.0,1.0,1,1,0.0,[],set()
2303,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H21,1.0,1.0,1,1,0.0,[],set()
2304,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H22,1.0,1.0,1,1,0.0,[],set()
2305,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H23,1.0,1.0,1,1,0.0,[],set()
2306,190674.cif,H1+:96.000 Mg2+:4.000 Na1+:12.000 O2-:88.000 P5+:12.000,H24,1.0,1.0,1,1,0.0,[],set()
2309,1915.cif,Cu2+:2.000 H1+:8.000 Na1+:4.000 O2-:20.000 S6+:4.000,H1,1.0,1.0,1,1,0.0,[],set()
2310,1915.cif,Cu2+:2.000 H1+:8.000 Na1+:4.000 O2-:20.000 S6+:4.000,H2,1.0,1.0,1,1,0.0,[],set()
2323,192708.cif,C4+:8.000 H1+:20.000 Na1+:12.000 O2-:32.000,H1,1.0,1.0,1,1,0.0,[],set()
2324,192708.cif,C4+:8.000 H1+:20.000 Na1+:12.000 O2-:32.000,H2,1.0,1.0,1,1,0.0,[],set()
2325,192708.cif,C4+:8.000 H1+:20.000 Na1+:12.000 O2-:32.000,H3,1.0,1.0,1,1,0.0,[],set()
2326,192709.cif,C4+:8.000 H1+:20.000 Na1+:12.000 O2-:32.000,H1,1.0,1.0,1,1,0.0,[],set()
2327,192709.cif,C4+:8.000 H1+:20.000 Na1+:12.000 O2-:32.000,H2,1.0,1.0,1,1,0.0,[],set()
2328,192709.cif,C4+:8.000 H1+:20.000 Na1+:12.000 O2-:32.000,H3,1.0,1.0,1,1,0.0,[],set()
